ra,dec
171.0399183,47.9823011
171.4205213,48.3408967
171.5870115,48.337296
171.2360983,48.3935867
171.3164586,48.5151269
171.7459857,48.7067733
170.3408987,48.9840771
170.6782648,48.9557887
170.2519912,48.2660966
171.6624549,48.7160821
171.2239605,48.9481279
170.7835143,49.3017615
200.5099887,36.7308931
200.2631129,36.7837012
201.136719,36.883827
200.6309823,37.1294491
200.7228387,37.2837309
201.1956111,36.7191415
198.3646004,37.2615715
198.947862,36.6679556
198.7167582,38.676867
198.6186417,38.7177188
200.2069959,39.4814499
200.9866806,39.1928408
200.4170748,39.4836018
199.9908586,37.7170643
199.7625075,38.1229746
200.3454654,37.7686646
199.5853994,37.9084143
202.4077611,37.8713777
202.6760769,38.7407648
202.6051904,38.7060274
202.4339997,38.3206726
202.5327972,37.4247739
202.1130288,37.6866606
201.7676502,38.4912652
201.4926618,38.4516034
201.040397,39.720216
198.071373,38.540156
198.501465,38.8192879
199.9198401,41.036307
200.5854873,40.5430165
201.3166015,40.5203951
202.270279,40.107317
202.5598111,40.0635201
202.3972925,40.7681515
201.6446757,40.9215684
201.4922638,41.2031282
203.0733841,40.0226383
198.3595595,39.1040676
198.4437232,38.9115594
198.0069806,39.6276937
198.0128343,38.8785708
198.0184344,39.1229746
198.0798083,38.8538603
197.8272419,39.2279626
198.8524965,39.648925
198.3198451,39.9324897
198.8897801,40.4460587
230.0418712,30.9993582
230.3429208,31.024115
229.1460519,31.3200257
229.3066961,33.1685512
229.8395182,33.2478185
230.0466151,33.3713269
230.0752553,33.4264919
230.0924806,32.3423209
229.9705942,32.7455281
230.483182,33.515088
230.2970492,31.8923088
230.6084825,32.1965689
232.8220026,32.7746365
231.645325,31.3878627
231.4960707,32.9758747
231.6415999,32.8612543
231.3430538,31.6769824
230.9655208,33.8687265
231.5824705,33.5215164
231.688612,33.1565013
231.6486584,34.9111475
227.6390153,33.5584685
229.2238322,33.7008767
230.3798929,33.6304368
229.7295036,34.3037804
230.2205515,33.5744791
230.1477623,33.7535787
153.292346,19.1807861
152.7968877,19.242017
151.9540537,20.9522933
152.8535958,20.0961454
155.5879464,21.2234528
154.6821876,21.1817154
153.9478605,20.975599
153.448271,23.3708432
152.9791128,23.8664523
153.3286533,23.2326485
155.1673716,21.6317294
152.5460374,22.4992338
152.560709,23.1089482
152.2640758,22.9304828
182.4763973,53.6374974
182.3673131,53.9023
182.9446468,54.1904136
182.2060418,53.3126299
182.4397619,53.401216
181.8029665,53.8037102
181.7188806,53.5522004
179.7269869,54.3575885
179.9460301,54.2901668
181.7002554,54.2116012
181.0594438,55.4903407
181.152225,56.113262
181.487356,55.7681296
181.393699,55.7207579
183.0366579,55.3065224
183.4965225,55.0784941
183.3159485,54.848678
182.7644017,54.7831995
181.3230453,54.7822392
181.3947162,54.9232292
181.9877231,54.6758421
185.9908233,55.5844664
186.0204536,55.3188587
185.8015515,55.303866
186.836508,55.4091816
187.2776779,55.3252017
184.9736358,53.9213946
185.5876039,54.1622713
185.6392437,53.9045675
184.6430802,55.1772752
184.5518967,55.6062242
185.1710669,55.3883165
185.552107,55.5496491
185.5891638,55.6320411
185.5578379,55.4418431
184.6337923,54.7131248
183.9556398,56.9134138
183.9200704,56.8269342
184.1105113,56.799265
185.1431589,56.1319682
185.4702332,56.0435067
185.5507608,55.9934014
184.9947324,56.1486229
184.8494358,56.2064012
183.9313586,56.4525955
185.2118439,56.276005
184.2620799,56.1413994
185.4521754,55.8679141
185.4867763,55.9392223
179.7962277,55.3379433
179.8697128,54.7837373
180.1999764,55.1159561
178.9017676,54.926959
179.2558816,55.2070436
178.9462877,55.0465264
179.2329018,55.4790385
180.7524047,54.8713391
180.9789449,54.7743096
179.2890856,54.7417839
179.7288096,54.6028325
180.5927357,55.1621206
180.6116869,55.0355905
180.1431539,55.4387795
183.6198974,58.1010394
182.2696867,57.193918
182.3982618,57.2940952
182.5519615,57.9817499
182.3463925,57.9375482
183.1860029,57.6802397
183.0340424,58.1639839
183.50348,58.041382
185.3293058,57.1105021
184.6180134,57.2384212
185.9556137,57.1471862
183.9997509,57.2330901
184.0298158,57.4287571
185.5688853,56.8746017
186.6048845,55.8283663
186.1444453,55.9228858
186.1304719,55.7258446
186.032198,56.4440585
185.3692582,56.5928031
185.6396129,56.5753662
180.1573796,55.8498865
180.4169262,56.58314
180.3714344,56.3611056
180.5076258,56.4438009
179.9161215,56.6706623
180.16477,56.2870733
180.351635,56.1455582
179.5326932,55.7746427
179.6812808,55.9720417
179.4589641,55.9185419
179.6178028,56.32264
179.9457537,56.2462344
182.6598701,56.7298812
182.7142571,56.7805234
181.3469107,56.3247768
181.4932967,56.494771
181.2838229,56.528198
181.3581524,56.6543173
181.7673097,56.7123411
183.3642339,56.7618794
181.5127276,56.8998348
182.2993137,56.5136828
181.8322464,56.4986084
182.2545539,56.5621664
180.5701066,57.4655639
180.9546274,57.5433296
179.8363204,56.8609249
181.3115958,57.8803669
211.3973458,40.1854301
211.0983823,39.7533163
169.7040009,25.4456256
168.9412209,25.830154
168.4520104,25.7465508
168.0336456,27.5758933
167.8197148,27.2622759
167.9660189,27.9378684
168.0076333,27.8482292
168.558675,27.711873
168.3226883,27.3661467
168.4356684,27.244532
169.274798,27.2571788
169.6183994,27.8732956
170.005041,27.375885
168.979581,25.95549
169.2000024,26.1090013
169.4307774,26.2477035
168.8594402,25.9615908
168.7222854,25.9399755
168.764134,25.894985
168.762405,26.089505
168.8155529,26.2027783
171.4165925,26.3927214
171.8262548,27.2867902
171.9319936,27.2100667
171.2924854,25.6203088
171.3002073,25.7086517
170.8385665,25.9751541
171.63052,26.049845
170.93583,26.075203
170.8225591,25.2424647
170.7306532,26.9100806
170.704518,26.479539
170.2589575,27.6682064
170.2829218,28.7576798
170.7342935,27.7148898
170.2771112,27.6877412
170.8067851,27.5340262
167.3259284,26.7013094
166.803808,26.90271
166.829595,26.961859
169.1069866,29.2701583
170.2373129,29.6325612
169.7471661,28.9823331
169.171584,29.1619952
169.8634428,29.3727795
169.124849,29.193297
169.3177,29.335964
169.636148,29.138311
169.570432,28.8767329
170.2604867,29.1609679
171.0157469,28.4588319
172.1718,27.444961
172.1699261,27.6328911
171.012123,28.251622
170.9550502,28.1662478
171.141987,27.641068
167.7278682,28.2215691
169.5535785,28.8213182
168.1457003,28.0414235
169.484957,28.104572
169.3698358,27.9295746
169.6101809,28.3220504
168.5311631,28.6746454
168.3928968,28.6291344
168.708051,28.1894722
167.5718622,29.0444404
167.653383,28.703886
167.8542908,28.5374226
168.2571475,28.7501783
167.9125242,28.8200977
167.8923742,28.7549975
167.7475267,28.7452747
167.459634,28.9713398
199.0340238,19.4767695
199.6388306,19.3121854
199.376044,19.2732199
199.503625,20.955972
199.1361,21.116447
200.184001,21.278108
199.8137603,21.1916032
199.25129,20.017175
200.393373,21.275751
200.295837,21.065104
200.1775101,21.1527534
200.25396,19.336654
199.5495001,19.9845942
200.0360536,19.2285471
199.8119701,19.7349296
202.0525025,19.2832069
202.607658,19.1557494
201.663069,18.496794
201.793347,20.222969
201.0926439,19.3690023
201.47751,20.485535
201.9204178,20.7301111
198.633208,19.9932537
198.987998,20.0011
201.2809885,22.95614
201.0308242,22.3076378
200.974127,22.319798
200.4434523,23.0826135
201.5537574,22.4629239
198.808461,21.565023
198.7800634,21.7303601
200.69858,21.747862
200.6212612,21.8115306
200.8826059,21.882465
200.0718144,21.9648411
200.438893,22.136993
200.1137128,21.2882244
199.8928786,21.2874262
198.8532459,22.021116
223.5858032,55.0156151
223.198691,55.1240961
222.2011572,55.4083826
222.1052239,55.3390896
221.7472,55.418699
222.0037606,55.566425
221.8555076,55.4300151
223.0831908,55.3397752
223.0532044,55.5606851
223.2040183,55.3855737
223.6951804,55.536504
223.1539872,55.8772532
222.9740402,55.6884237
222.7283497,55.7013764
222.8799801,55.8982375
222.8948326,55.623683
223.6483607,55.0724619
223.7570254,55.1998742
222.7999741,55.1424125
221.97885,55.108437
222.1040294,55.0746133
221.6825909,55.547505
221.7407962,55.7153123
221.737512,55.7693335
221.6607358,55.5695898
221.9480246,55.7411984
220.1533941,55.6289782
219.9828251,55.5414948
219.6445529,55.6608868
221.0643971,55.3733563
220.6830926,55.8005588
220.7928973,55.6882107
219.9771036,56.2191971
220.7764424,55.2267664
220.328701,55.397686
220.84923,55.3011502
220.4423804,55.2973902
221.07328,55.713205
221.014912,55.71349
221.0245116,55.989084
221.3000135,55.8937258
221.09424,55.83563
221.058721,55.697363
221.5819021,56.7791077
220.8391948,57.0364698
220.6740584,57.0975887
220.3065974,57.5404764
220.4385818,57.3942378
220.6088708,57.2692407
220.3617162,57.1820225
220.465358,57.1843927
220.4570404,57.8786076
221.4042574,57.8331495
220.8448886,57.4646628
221.2136187,57.3928179
220.9612068,57.3819836
221.4641321,57.2619007
222.0385563,57.6260264
221.7649906,57.6433058
222.4499294,57.8368876
222.0200323,57.748117
223.027576,56.9031965
222.727566,57.2031582
222.132744,57.365476
222.3469799,57.3454974
222.502666,57.275497
222.4873275,57.6722295
222.7632007,57.9399853
222.9255979,56.1665863
222.0356648,56.5597328
221.9683433,56.6058807
221.8705899,56.7546607
221.8849923,56.4730798
223.0021386,56.4749012
223.128361,56.635083
222.6311356,56.1483252
220.8038086,56.444194
226.3795658,57.4142266
226.045235,56.931386
225.551195,56.673435
223.6050286,55.7485136
223.906772,55.691972
225.4199458,55.7149847
224.8822754,56.0526639
224.0296492,55.448961
225.1794571,56.1280899
224.1326739,56.7288935
224.0080868,56.8564828
223.6961281,55.9488442
223.3169571,58.937087
224.912534,57.937848
223.8723967,58.1066233
223.4170323,58.1741606
224.9124414,58.1683335
219.8281229,56.350821
219.708498,56.1777693
219.4373809,56.9007605
219.505724,56.9124553
219.1801907,56.472142
218.9824725,56.6691748
219.0850536,56.5946583
218.9412505,56.5525937
218.9648968,56.4644036
219.103108,56.9225054
218.3167984,57.0140542
220.3770589,56.540298
220.08251,56.552523
220.0543023,56.4883197
220.3805477,56.6834943
220.0802044,56.7985506
219.8707928,57.1684172
223.1706833,58.9615802
223.5082026,59.2487296
222.161873,59.7477567
221.8133268,59.8194025
222.2765867,59.8573591
225.048262,58.9504784
224.6826317,59.4218387
224.605047,59.1567793
223.5777624,59.1335257
223.5205545,59.0857153
225.4825075,59.1743627
224.3403122,59.4955079
218.996356,58.4039988
218.329497,57.510169
219.0468182,58.2854666
219.76011,58.382735
219.2086558,57.3277863
219.1941781,57.9044759
218.8819478,57.912239
222.1186148,58.499953
221.8350098,58.5242476
222.1789602,58.371339
222.7198605,58.8142578
223.128684,58.0800018
222.5948593,58.1672843
222.9830942,58.0523482
222.5434366,58.5679423
223.1931439,58.4320151
223.1430098,58.6188855
223.0552801,58.6624913
222.7895461,58.3936406
221.5006539,58.7916414
221.3602097,58.8453852
221.1699085,58.7823583
220.9365205,58.725379
222.465937,58.2350869
221.4013103,57.9938028
219.1046479,58.5779295
218.5484156,58.535455
219.5581561,59.1593504
219.4227004,59.1491431
219.8565176,59.1905191
220.4163858,59.1716724
220.1934481,58.9674393
219.6275275,58.6546306
219.504239,58.635167
221.0404202,59.1767039
221.0002128,59.0388065
220.937902,59.2225751
221.3943364,59.202263
220.8339943,59.3085484
220.3721207,58.8146002
220.573017,58.9419171
220.7791233,58.7696327
220.87134,58.928763
219.9298071,58.8211404
219.7685472,58.9671434
219.9616295,58.6722377
219.164558,58.79443
219.4582298,58.9111793
220.154845,59.483864
257.7800959,24.2128224
256.0078573,24.9431616
255.8765683,25.0446353
256.7456108,24.8703944
255.5380067,24.7923589
255.9712565,24.7268008
255.692682,25.2905875
256.7908164,26.000307
256.509576,25.8869907
256.6865676,26.9429782
256.380148,27.0023258
257.2828923,26.6966038
256.9041212,26.7372535
257.7958937,26.0141793
257.2741262,26.098125
257.3259912,25.0450264
257.5795582,25.8569905
257.8484968,25.8317444
257.8277298,25.7943874
256.3984443,25.5656757
259.2456237,26.3423644
260.159523,26.050872
258.639542,24.728806
258.046042,24.734056
258.2909074,24.9306599
259.4535643,24.7485043
258.4198079,26.3202379
258.1393113,25.1817957
258.416377,26.7213198
258.4118827,26.6569836
258.814095,26.9410076
255.5566594,25.7181
254.9343571,25.6302626
255.1461116,25.8212315
254.8110317,26.1378241
254.8689136,26.1135317
256.2129843,25.5293548
255.9112661,25.6331927
255.7712,25.5299
257.961097,28.3224196
257.8372659,28.0382417
257.9160757,28.4841329
259.0522223,28.1718368
258.9773408,27.94077
259.5816554,28.0725953
259.188078,27.706167
259.1966904,27.7271409
260.149401,26.8514561
260.0594618,26.6902185
259.931658,26.5997431
259.6125868,26.6020305
259.6433629,27.0021153
259.0618355,27.3971075
259.7281368,27.4539987
260.0732852,27.3207341
255.4007493,26.7780565
255.3101189,26.4518475
255.3274934,27.1164879
257.7264402,27.9382699
257.2937436,27.8830761
256.4368958,28.6614179
233.1473642,1.7882608
233.2643446,0.5205082
233.0681565,0.6323009
232.1565218,1.495642
235.064109,3.1431272
232.463554,2.6097183
234.0170131,2.3162182
233.4239674,3.1862285
231.8999549,3.1300371
160.8045298,16.134009
161.0283884,16.5795773
160.6063616,15.8123253
160.4886734,15.9884487
160.627314,15.764182
159.962793,16.0267049
159.5482972,18.3787756
160.952554,18.470726
160.8045765,18.38045
160.6330634,17.8946306
161.1467622,17.9298975
160.9076,17.936592
160.705811,18.667048
162.1804911,17.1795998
163.0961416,17.9121115
162.3097922,17.5685666
162.1851923,16.6386092
161.474518,16.265708
161.822472,17.873242
162.1179492,18.0638889
161.4231943,18.5189516
161.5115486,19.5378147
160.9619964,19.2551235
161.160446,19.1824108
158.0723768,17.7565493
160.510662,20.4544959
160.640319,19.860877
161.345787,20.111196
163.0775183,18.8142617
162.7426527,18.5649973
162.503807,18.342004
162.5070748,18.288534
159.055795,19.163888
160.383907,19.278901
159.6419875,18.9015208
159.6920214,18.9796981
159.478229,18.9011764
158.9442647,20.0181746
159.730347,20.064899
202.224731,54.6247778
200.843345,55.292187
201.8832003,55.0603321
202.3982379,55.0887544
202.0590421,55.1729578
202.43077,54.8216526
201.3902376,54.4908517
200.4054369,55.1203463
200.6788208,55.4463444
198.774094,55.190009
199.1875355,55.3551226
198.0280307,55.3905534
198.7096838,55.7879443
198.7595687,55.7487709
199.8145198,55.3426161
200.6332111,56.4997759
198.8832158,57.1086166
199.034822,56.6371772
198.8065634,56.6059034
199.2822158,56.7384501
199.2902471,57.3415776
200.292342,57.2920458
200.0955464,57.3412405
200.4380958,57.4891195
200.2609128,57.1053873
199.7758803,57.0290409
199.6354131,57.0774345
200.1267282,56.9874534
199.8856804,56.7618033
199.6968463,57.318193
199.9096052,57.4078853
199.7949565,57.1980445
199.6435112,57.4437413
200.7177751,57.1429372
200.6348813,57.2695355
201.022063,57.5178384
201.3153746,57.4351419
200.828607,57.362018
202.0054626,57.3113227
202.10361,57.215867
201.2057184,56.4579881
201.3518511,56.623243
200.7506224,56.6761481
201.473579,57.565687
201.46315,57.4797723
199.4393351,56.193599
200.402536,55.5843508
204.2349405,56.0165067
204.0540329,55.9606696
204.2686969,56.6269966
204.458897,56.6986369
205.4565461,56.712566
204.6907475,56.4975998
204.905808,56.377008
205.0937657,56.2023136
204.3168801,56.3227758
204.3875571,56.4325968
202.6278554,55.2623964
204.8548978,55.3614225
204.51704,55.1904433
204.1242687,55.6656447
203.6389985,54.836317
203.0466573,56.8361196
203.4467054,56.4823019
203.7898865,56.8612113
204.0551481,56.7246532
202.566117,56.3894236
202.4002542,55.7338342
202.4029305,56.5674329
202.8302577,56.5696214
203.2116045,56.5593971
203.0984089,57.65849
202.9489387,58.0328473
202.5915618,58.1990088
202.8573425,58.1292606
203.0169641,58.1368759
202.9776109,58.2122917
202.8544658,58.2959889
202.4829444,58.5050145
202.2413885,58.3074953
202.7179786,58.3553767
203.5122346,57.3019029
203.6915391,57.4231953
202.2759706,57.594706
202.2928427,57.6312045
203.2939727,57.8115428
203.3617012,57.0290068
198.1765944,56.2549225
197.720691,56.50069
197.2676536,56.6589172
199.0231268,55.8630802
202.2211992,58.8239708
202.3107079,59.0514229
200.9884086,59.3518093
201.2801685,59.0580988
200.8930779,58.7935862
201.4324952,59.0872399
201.5666647,59.3905992
203.3387291,58.6222439
204.5696344,58.3023699
204.400669,58.262541
204.1038554,58.9327381
203.1131497,59.2076764
205.749006,57.77661
204.2642648,56.9821782
204.685998,57.160563
204.6034384,57.0105694
198.419579,57.26122
198.9429214,57.6696591
198.1989764,57.8940607
197.9438088,56.958475
200.6426792,58.1088693
201.860474,58.413884
199.7413775,58.0549104
201.308849,57.622628
201.27421,57.572086
201.8658638,58.1708665
199.7425591,58.1337253
199.972765,58.409562
201.1694256,57.902741
200.7076756,57.7492254
200.9404366,57.6523429
200.3784293,58.3927581
200.9736373,58.4180091
200.0331729,57.592839
199.9863538,57.8274871
200.1480342,57.5431932
198.436827,58.027178
200.1726059,58.4587388
200.3444063,58.6335711
199.9883562,58.4403522
199.7535532,58.741237
199.5897504,59.0082617
199.3827134,58.2499784
199.5048702,58.4941645
198.5110105,58.5329671
199.1362549,59.1390274
198.9342964,59.0449393
226.0291636,1.2199094
178.9302812,6.3537127
178.1378384,6.5790496
178.0807453,6.8628841
177.9227156,6.1851892
176.9516588,6.9777134
176.8820821,7.1026061
177.5098054,6.5077825
177.4575093,6.35561
178.0660249,8.034691
177.389372,8.458356
177.34938,8.300499
177.9415439,8.7587222
178.0225165,8.6423664
177.7854888,8.812365
178.3931857,8.6063955
178.3124938,8.7796256
178.3752106,8.8889069
179.0716068,8.7856726
178.53984,8.4465038
178.2671045,8.3549211
178.8810818,8.5682948
179.2105252,8.5767145
179.3322157,8.3276576
178.4334,7.7924193
178.3119158,7.7622493
179.0096484,7.7093694
178.5209799,7.5405013
177.9427756,7.7347765
178.1832513,7.3727634
179.5127299,6.7897591
179.7621263,6.8713015
179.3669861,8.6771794
179.4250346,9.1543602
179.6405656,9.4278205
179.5275496,9.4433504
179.0759783,9.8563394
179.2852391,9.5866545
179.96168,8.7931437
179.8627195,8.989939
179.8097101,8.6835384
176.7424809,8.3480228
176.6796054,8.1134766
176.7262123,8.0975816
176.9273115,8.2946299
176.814507,7.942058
176.4361523,7.6939707
176.7457686,7.6619155
176.6487485,7.5832065
176.363107,7.9056349
176.4338161,7.9028628
176.4095826,8.1766425
176.5288214,8.3719968
177.6050994,7.4746214
177.3126695,7.6491226
177.2487386,7.5524298
177.285117,8.3990363
179.1862746,10.7649338
